star_mag,impacted_area,total_area,band,fa_x,fa_y
3.4000000000000057,15056932.451000009,4006634500.0000024,r,0,0.013089969389957472
-0.799999999999998,3371835349.723501,4006634500.0000024,u,0,0
3.4000000000000057,14387824.489500007,4006634500.0000024,z,0,0
3.600000000000006,89628413.76500003,4006634500.0000024,g,0,0.026179938779914945
2.400000000000005,72648296.75400004,4006634500.0000024,y,0,0.026179938779914945
3.100000000000005,14379811.220500005,4006634500.0000024,i,0,0
3.600000000000006,73914393.25600004,4006634500.0000024,r,0,0.026179938779914945
3.100000000000005,14399844.393000007,4006634500.0000024,r,0,0
1.2000000000000037,84632140.54350004,4006634500.0000024,y,0,0
3.100000000000005,77888974.68000004,4006634500.0000024,r,0,0.02181661564992912
3.4000000000000057,14784481.305000007,4006634500.0000024,r,0,0.008726646259971648
3.5000000000000053,0.0,4006634500.0000024,r,0,0.013089969389957472
3.600000000000006,0,4006634500.0000024,r,0,0.013089969389957472
3.7000000000000064,0,4006634500.0000024,r,0,0.013089969389957472
3.800000000000006,0,4006634500.0000024,r,0,0.013089969389957472
3.9000000000000057,0,4006634500.0000024,r,0,0.013089969389957472
4.000000000000006,0,4006634500.0000024,r,0,0.013089969389957472
4.100000000000007,0,4006634500.0000024,r,0,0.013089969389957472
4.200000000000006,0,4006634500.0000024,r,0,0.013089969389957472
4.300000000000006,0,4006634500.0000024,r,0,0.013089969389957472
4.400000000000007,0,4006634500.0000024,r,0,0.013089969389957472
4.500000000000007,0,4006634500.0000024,r,0,0.013089969389957472
4.600000000000007,0,4006634500.0000024,r,0,0.013089969389957472
4.700000000000006,0,4006634500.0000024,r,0,0.013089969389957472
4.800000000000007,0,4006634500.0000024,r,0,0.013089969389957472
4.9000000000000075,0,4006634500.0000024,r,0,0.013089969389957472
5.000000000000007,0,4006634500.0000024,r,0,0.013089969389957472
5.100000000000007,0,4006634500.0000024,r,0,0.013089969389957472
5.200000000000006,0,4006634500.0000024,r,0,0.013089969389957472
5.300000000000008,0,4006634500.0000024,r,0,0.013089969389957472
5.4000000000000075,0,4006634500.0000024,r,0,0.013089969389957472
5.500000000000007,0,4006634500.0000024,r,0,0.013089969389957472
5.6000000000000085,0,4006634500.0000024,r,0,0.013089969389957472
5.700000000000008,0,4006634500.0000024,r,0,0.013089969389957472
5.800000000000008,0,4006634500.0000024,r,0,0.013089969389957472
5.9000000000000075,0,4006634500.0000024,r,0,0.013089969389957472
6.000000000000007,0,4006634500.0000024,r,0,0.013089969389957472
6.1000000000000085,0,4006634500.0000024,r,0,0.013089969389957472
6.200000000000008,0,4006634500.0000024,r,0,0.013089969389957472
6.300000000000008,0,4006634500.0000024,r,0,0.013089969389957472
6.400000000000009,0,4006634500.0000024,r,0,0.013089969389957472
6.500000000000009,0,4006634500.0000024,r,0,0.013089969389957472
6.6000000000000085,0,4006634500.0000024,r,0,0.013089969389957472
6.700000000000008,0,4006634500.0000024,r,0,0.013089969389957472
6.800000000000008,0,4006634500.0000024,r,0,0.013089969389957472
6.900000000000009,0,4006634500.0000024,r,0,0.013089969389957472
7.000000000000009,0,4006634500.0000024,r,0,0.013089969389957472
7.1000000000000085,0,4006634500.0000024,r,0,0.013089969389957472
7.20000000000001,0,4006634500.0000024,r,0,0.013089969389957472
7.30000000000001,0,4006634500.0000024,r,0,0.013089969389957472
7.400000000000009,0,4006634500.0000024,r,0,0.013089969389957472
7.500000000000009,0,4006634500.0000024,r,0,0.013089969389957472
7.6000000000000085,0,4006634500.0000024,r,0,0.013089969389957472
7.70000000000001,0,4006634500.0000024,r,0,0.013089969389957472
7.80000000000001,0,4006634500.0000024,r,0,0.013089969389957472
7.900000000000009,0,4006634500.0000024,r,0,0.013089969389957472
8.00000000000001,0,4006634500.0000024,r,0,0.013089969389957472
8.10000000000001,0,4006634500.0000024,r,0,0.013089969389957472
8.20000000000001,0,4006634500.0000024,r,0,0.013089969389957472
8.30000000000001,0,4006634500.0000024,r,0,0.013089969389957472
8.40000000000001,0,4006634500.0000024,r,0,0.013089969389957472
8.50000000000001,0,4006634500.0000024,r,0,0.013089969389957472
8.60000000000001,0,4006634500.0000024,r,0,0.013089969389957472
8.70000000000001,0,4006634500.0000024,r,0,0.013089969389957472
8.800000000000011,0,4006634500.0000024,r,0,0.013089969389957472
8.900000000000011,0,4006634500.0000024,r,0,0.013089969389957472
9.00000000000001,0,4006634500.0000024,r,0,0.013089969389957472
9.10000000000001,0,4006634500.0000024,r,0,0.013089969389957472
9.20000000000001,0,4006634500.0000024,r,0,0.013089969389957472
9.300000000000011,0,4006634500.0000024,r,0,0.013089969389957472
9.400000000000011,0,4006634500.0000024,r,0,0.013089969389957472
9.50000000000001,0,4006634500.0000024,r,0,0.013089969389957472
9.600000000000012,0,4006634500.0000024,r,0,0.013089969389957472
9.700000000000012,0,4006634500.0000024,r,0,0.013089969389957472
9.800000000000011,0,4006634500.0000024,r,0,0.013089969389957472
9.900000000000011,0,4006634500.0000024,r,0,0.013089969389957472
10.00000000000001,0,4006634500.0000024,r,0,0.013089969389957472
10.100000000000012,0,4006634500.0000024,r,0,0.013089969389957472
10.200000000000012,0,4006634500.0000024,r,0,0.013089969389957472
10.300000000000011,0,4006634500.0000024,r,0,0.013089969389957472
10.400000000000013,0,4006634500.0000024,r,0,0.013089969389957472
10.500000000000012,0,4006634500.0000024,r,0,0.013089969389957472
10.600000000000012,0,4006634500.0000024,r,0,0.013089969389957472
10.700000000000012,0,4006634500.0000024,r,0,0.013089969389957472
10.800000000000011,0,4006634500.0000024,r,0,0.013089969389957472
10.900000000000013,0,4006634500.0000024,r,0,0.013089969389957472
11.000000000000012,0,4006634500.0000024,r,0,0.013089969389957472
11.100000000000012,0,4006634500.0000024,r,0,0.013089969389957472
11.200000000000014,0,4006634500.0000024,r,0,0.013089969389957472
11.300000000000013,0,4006634500.0000024,r,0,0.013089969389957472
11.400000000000013,0,4006634500.0000024,r,0,0.013089969389957472
11.500000000000012,0,4006634500.0000024,r,0,0.013089969389957472
11.600000000000012,0,4006634500.0000024,r,0,0.013089969389957472
11.700000000000014,0,4006634500.0000024,r,0,0.013089969389957472
11.800000000000013,0,4006634500.0000024,r,0,0.013089969389957472
11.900000000000013,0,4006634500.0000024,r,0,0.013089969389957472
12.000000000000014,0,4006634500.0000024,r,0,0.013089969389957472
12.100000000000014,0,4006634500.0000024,r,0,0.013089969389957472
2.400000000000005,345892756.38500017,4006634500.0000024,g,0,0
3.5000000000000053,14387824.489500007,4006634500.0000024,z,0,0
3.7000000000000064,74082671.90500003,4006634500.0000024,g,0,0.026179938779914945
2.5000000000000053,72648296.75400004,4006634500.0000024,y,0,0.026179938779914945
3.7000000000000064,73914393.25600004,4006634500.0000024,r,0,0.026179938779914945
3.2000000000000055,14379811.220500005,4006634500.0000024,i,0,0
3.2000000000000055,14399844.393000007,4006634500.0000024,r,0,0
3.5000000000000053,0.0,4006634500.0000024,r,0,0.008726646259971648
3.600000000000006,0,4006634500.0000024,r,0,0.008726646259971648
3.7000000000000064,0,4006634500.0000024,r,0,0.008726646259971648
3.800000000000006,0,4006634500.0000024,r,0,0.008726646259971648
3.9000000000000057,0,4006634500.0000024,r,0,0.008726646259971648
4.000000000000006,0,4006634500.0000024,r,0,0.008726646259971648
4.100000000000007,0,4006634500.0000024,r,0,0.008726646259971648
4.200000000000006,0,4006634500.0000024,r,0,0.008726646259971648
4.300000000000006,0,4006634500.0000024,r,0,0.008726646259971648
4.400000000000007,0,4006634500.0000024,r,0,0.008726646259971648
4.500000000000007,0,4006634500.0000024,r,0,0.008726646259971648
4.600000000000007,0,4006634500.0000024,r,0,0.008726646259971648
4.700000000000006,0,4006634500.0000024,r,0,0.008726646259971648
4.800000000000007,0,4006634500.0000024,r,0,0.008726646259971648
4.9000000000000075,0,4006634500.0000024,r,0,0.008726646259971648
5.000000000000007,0,4006634500.0000024,r,0,0.008726646259971648
5.100000000000007,0,4006634500.0000024,r,0,0.008726646259971648
5.200000000000006,0,4006634500.0000024,r,0,0.008726646259971648
5.300000000000008,0,4006634500.0000024,r,0,0.008726646259971648
5.4000000000000075,0,4006634500.0000024,r,0,0.008726646259971648
5.500000000000007,0,4006634500.0000024,r,0,0.008726646259971648
5.6000000000000085,0,4006634500.0000024,r,0,0.008726646259971648
5.700000000000008,0,4006634500.0000024,r,0,0.008726646259971648
5.800000000000008,0,4006634500.0000024,r,0,0.008726646259971648
5.9000000000000075,0,4006634500.0000024,r,0,0.008726646259971648
6.000000000000007,0,4006634500.0000024,r,0,0.008726646259971648
6.1000000000000085,0,4006634500.0000024,r,0,0.008726646259971648
6.200000000000008,0,4006634500.0000024,r,0,0.008726646259971648
6.300000000000008,0,4006634500.0000024,r,0,0.008726646259971648
6.400000000000009,0,4006634500.0000024,r,0,0.008726646259971648
6.500000000000009,0,4006634500.0000024,r,0,0.008726646259971648
6.6000000000000085,0,4006634500.0000024,r,0,0.008726646259971648
6.700000000000008,0,4006634500.0000024,r,0,0.008726646259971648
6.800000000000008,0,4006634500.0000024,r,0,0.008726646259971648
6.900000000000009,0,4006634500.0000024,r,0,0.008726646259971648
7.000000000000009,0,4006634500.0000024,r,0,0.008726646259971648
7.1000000000000085,0,4006634500.0000024,r,0,0.008726646259971648
7.20000000000001,0,4006634500.0000024,r,0,0.008726646259971648
7.30000000000001,0,4006634500.0000024,r,0,0.008726646259971648
7.400000000000009,0,4006634500.0000024,r,0,0.008726646259971648
7.500000000000009,0,4006634500.0000024,r,0,0.008726646259971648
7.6000000000000085,0,4006634500.0000024,r,0,0.008726646259971648
7.70000000000001,0,4006634500.0000024,r,0,0.008726646259971648
7.80000000000001,0,4006634500.0000024,r,0,0.008726646259971648
7.900000000000009,0,4006634500.0000024,r,0,0.008726646259971648
8.00000000000001,0,4006634500.0000024,r,0,0.008726646259971648
8.10000000000001,0,4006634500.0000024,r,0,0.008726646259971648
8.20000000000001,0,4006634500.0000024,r,0,0.008726646259971648
8.30000000000001,0,4006634500.0000024,r,0,0.008726646259971648
8.40000000000001,0,4006634500.0000024,r,0,0.008726646259971648
8.50000000000001,0,4006634500.0000024,r,0,0.008726646259971648
8.60000000000001,0,4006634500.0000024,r,0,0.008726646259971648
8.70000000000001,0,4006634500.0000024,r,0,0.008726646259971648
8.800000000000011,0,4006634500.0000024,r,0,0.008726646259971648
8.900000000000011,0,4006634500.0000024,r,0,0.008726646259971648
9.00000000000001,0,4006634500.0000024,r,0,0.008726646259971648
9.10000000000001,0,4006634500.0000024,r,0,0.008726646259971648
9.20000000000001,0,4006634500.0000024,r,0,0.008726646259971648
9.300000000000011,0,4006634500.0000024,r,0,0.008726646259971648
9.400000000000011,0,4006634500.0000024,r,0,0.008726646259971648
9.50000000000001,0,4006634500.0000024,r,0,0.008726646259971648
9.600000000000012,0,4006634500.0000024,r,0,0.008726646259971648
9.700000000000012,0,4006634500.0000024,r,0,0.008726646259971648
9.800000000000011,0,4006634500.0000024,r,0,0.008726646259971648
9.900000000000011,0,4006634500.0000024,r,0,0.008726646259971648
10.00000000000001,0,4006634500.0000024,r,0,0.008726646259971648
10.100000000000012,0,4006634500.0000024,r,0,0.008726646259971648
10.200000000000012,0,4006634500.0000024,r,0,0.008726646259971648
10.300000000000011,0,4006634500.0000024,r,0,0.008726646259971648
10.400000000000013,0,4006634500.0000024,r,0,0.008726646259971648
10.500000000000012,0,4006634500.0000024,r,0,0.008726646259971648
10.600000000000012,0,4006634500.0000024,r,0,0.008726646259971648
10.700000000000012,0,4006634500.0000024,r,0,0.008726646259971648
10.800000000000011,0,4006634500.0000024,r,0,0.008726646259971648
10.900000000000013,0,4006634500.0000024,r,0,0.008726646259971648
11.000000000000012,0,4006634500.0000024,r,0,0.008726646259971648
11.100000000000012,0,4006634500.0000024,r,0,0.008726646259971648
11.200000000000014,0,4006634500.0000024,r,0,0.008726646259971648
11.300000000000013,0,4006634500.0000024,r,0,0.008726646259971648
11.400000000000013,0,4006634500.0000024,r,0,0.008726646259971648
11.500000000000012,0,4006634500.0000024,r,0,0.008726646259971648
11.600000000000012,0,4006634500.0000024,r,0,0.008726646259971648
11.700000000000014,0,4006634500.0000024,r,0,0.008726646259971648
11.800000000000013,0,4006634500.0000024,r,0,0.008726646259971648
11.900000000000013,0,4006634500.0000024,r,0,0.008726646259971648
12.000000000000014,0,4006634500.0000024,r,0,0.008726646259971648
12.100000000000014,0,4006634500.0000024,r,0,0.008726646259971648
3.2000000000000055,77888974.68000004,4006634500.0000024,r,0,0.02181661564992912
-0.2999999999999976,2530934920.7670016,4006634500.0000024,u,0,0.026179938779914945
3.600000000000006,14387824.489500007,4006634500.0000024,z,0,0
2.5000000000000053,98651354.65900004,4006634500.0000024,g,0,0
1.3000000000000043,84632140.54350004,4006634500.0000024,y,0,0
3.800000000000006,74082671.90500003,4006634500.0000024,g,0,0.026179938779914945
3.800000000000006,18807142.34300001,4006634500.0000024,r,0,0.026179938779914945
3.300000000000006,14379811.220500005,4006634500.0000024,i,0,0
3.300000000000006,14399844.393000007,4006634500.0000024,r,0,0
2.600000000000005,72648296.75400004,4006634500.0000024,y,0,0.026179938779914945
3.300000000000006,77888974.68000004,4006634500.0000024,r,0,0.02181661564992912
-0.699999999999998,3371835349.723501,4006634500.0000024,u,0,0
3.7000000000000064,0.0,4006634500.0000024,z,0,0
3.800000000000006,0,4006634500.0000024,z,0,0
3.9000000000000057,0,4006634500.0000024,z,0,0
4.000000000000006,0,4006634500.0000024,z,0,0
4.100000000000007,0,4006634500.0000024,z,0,0
4.200000000000006,0,4006634500.0000024,z,0,0
4.300000000000006,0,4006634500.0000024,z,0,0
4.400000000000007,0,4006634500.0000024,z,0,0
4.500000000000007,0,4006634500.0000024,z,0,0
4.600000000000007,0,4006634500.0000024,z,0,0
4.700000000000006,0,4006634500.0000024,z,0,0
4.800000000000007,0,4006634500.0000024,z,0,0
4.9000000000000075,0,4006634500.0000024,z,0,0
5.000000000000007,0,4006634500.0000024,z,0,0
5.100000000000007,0,4006634500.0000024,z,0,0
5.200000000000006,0,4006634500.0000024,z,0,0
5.300000000000008,0,4006634500.0000024,z,0,0
5.4000000000000075,0,4006634500.0000024,z,0,0
5.500000000000007,0,4006634500.0000024,z,0,0
5.6000000000000085,0,4006634500.0000024,z,0,0
5.700000000000008,0,4006634500.0000024,z,0,0
5.800000000000008,0,4006634500.0000024,z,0,0
5.9000000000000075,0,4006634500.0000024,z,0,0
6.000000000000007,0,4006634500.0000024,z,0,0
6.1000000000000085,0,4006634500.0000024,z,0,0
6.200000000000008,0,4006634500.0000024,z,0,0
6.300000000000008,0,4006634500.0000024,z,0,0
6.400000000000009,0,4006634500.0000024,z,0,0
6.500000000000009,0,4006634500.0000024,z,0,0
6.6000000000000085,0,4006634500.0000024,z,0,0
6.700000000000008,0,4006634500.0000024,z,0,0
6.800000000000008,0,4006634500.0000024,z,0,0
6.900000000000009,0,4006634500.0000024,z,0,0
7.000000000000009,0,4006634500.0000024,z,0,0
7.1000000000000085,0,4006634500.0000024,z,0,0
7.20000000000001,0,4006634500.0000024,z,0,0
7.30000000000001,0,4006634500.0000024,z,0,0
7.400000000000009,0,4006634500.0000024,z,0,0
7.500000000000009,0,4006634500.0000024,z,0,0
7.6000000000000085,0,4006634500.0000024,z,0,0
7.70000000000001,0,4006634500.0000024,z,0,0
7.80000000000001,0,4006634500.0000024,z,0,0
7.900000000000009,0,4006634500.0000024,z,0,0
8.00000000000001,0,4006634500.0000024,z,0,0
8.10000000000001,0,4006634500.0000024,z,0,0
8.20000000000001,0,4006634500.0000024,z,0,0
8.30000000000001,0,4006634500.0000024,z,0,0
8.40000000000001,0,4006634500.0000024,z,0,0
8.50000000000001,0,4006634500.0000024,z,0,0
8.60000000000001,0,4006634500.0000024,z,0,0
8.70000000000001,0,4006634500.0000024,z,0,0
8.800000000000011,0,4006634500.0000024,z,0,0
8.900000000000011,0,4006634500.0000024,z,0,0
9.00000000000001,0,4006634500.0000024,z,0,0
9.10000000000001,0,4006634500.0000024,z,0,0
9.20000000000001,0,4006634500.0000024,z,0,0
9.300000000000011,0,4006634500.0000024,z,0,0
9.400000000000011,0,4006634500.0000024,z,0,0
9.50000000000001,0,4006634500.0000024,z,0,0
9.600000000000012,0,4006634500.0000024,z,0,0
9.700000000000012,0,4006634500.0000024,z,0,0
9.800000000000011,0,4006634500.0000024,z,0,0
9.900000000000011,0,4006634500.0000024,z,0,0
10.00000000000001,0,4006634500.0000024,z,0,0
10.100000000000012,0,4006634500.0000024,z,0,0
10.200000000000012,0,4006634500.0000024,z,0,0
10.300000000000011,0,4006634500.0000024,z,0,0
10.400000000000013,0,4006634500.0000024,z,0,0
10.500000000000012,0,4006634500.0000024,z,0,0
10.600000000000012,0,4006634500.0000024,z,0,0
10.700000000000012,0,4006634500.0000024,z,0,0
10.800000000000011,0,4006634500.0000024,z,0,0
10.900000000000013,0,4006634500.0000024,z,0,0
11.000000000000012,0,4006634500.0000024,z,0,0
11.100000000000012,0,4006634500.0000024,z,0,0
11.200000000000014,0,4006634500.0000024,z,0,0
11.300000000000013,0,4006634500.0000024,z,0,0
11.400000000000013,0,4006634500.0000024,z,0,0
11.500000000000012,0,4006634500.0000024,z,0,0
11.600000000000012,0,4006634500.0000024,z,0,0
11.700000000000014,0,4006634500.0000024,z,0,0
11.800000000000013,0,4006634500.0000024,z,0,0
11.900000000000013,0,4006634500.0000024,z,0,0
12.000000000000014,0,4006634500.0000024,z,0,0
12.100000000000014,0,4006634500.0000024,z,0,0
3.9000000000000057,74082671.90500003,4006634500.0000024,g,0,0.026179938779914945
2.600000000000005,98651354.65900004,4006634500.0000024,g,0,0
3.9000000000000057,18807142.34300001,4006634500.0000024,r,0,0.026179938779914945
3.4000000000000057,14379811.220500005,4006634500.0000024,i,0,0
3.4000000000000057,14399844.393000007,4006634500.0000024,r,0,0
1.400000000000004,84632140.54350004,4006634500.0000024,y,0,0
3.4000000000000057,77888974.68000004,4006634500.0000024,r,0,0.02181661564992912
2.7000000000000046,72648296.75400004,4006634500.0000024,y,0,0.026179938779914945
4.000000000000006,74082671.90500003,4006634500.0000024,g,0,0.026179938779914945
-0.1999999999999975,2529953295.3145013,4006634500.0000024,u,0,0.026179938779914945
4.000000000000006,18807142.34300001,4006634500.0000024,r,0,0.026179938779914945
2.7000000000000046,98651354.65900004,4006634500.0000024,g,0,0
3.5000000000000053,0.0,4006634500.0000024,i,0,0
3.600000000000006,0,4006634500.0000024,i,0,0
3.7000000000000064,0,4006634500.0000024,i,0,0
3.800000000000006,0,4006634500.0000024,i,0,0
3.9000000000000057,0,4006634500.0000024,i,0,0
4.000000000000006,0,4006634500.0000024,i,0,0
4.100000000000007,0,4006634500.0000024,i,0,0
4.200000000000006,0,4006634500.0000024,i,0,0
4.300000000000006,0,4006634500.0000024,i,0,0
4.400000000000007,0,4006634500.0000024,i,0,0
4.500000000000007,0,4006634500.0000024,i,0,0
4.600000000000007,0,4006634500.0000024,i,0,0
4.700000000000006,0,4006634500.0000024,i,0,0
4.800000000000007,0,4006634500.0000024,i,0,0
4.9000000000000075,0,4006634500.0000024,i,0,0
5.000000000000007,0,4006634500.0000024,i,0,0
5.100000000000007,0,4006634500.0000024,i,0,0
5.200000000000006,0,4006634500.0000024,i,0,0
5.300000000000008,0,4006634500.0000024,i,0,0
5.4000000000000075,0,4006634500.0000024,i,0,0
5.500000000000007,0,4006634500.0000024,i,0,0
5.6000000000000085,0,4006634500.0000024,i,0,0
5.700000000000008,0,4006634500.0000024,i,0,0
5.800000000000008,0,4006634500.0000024,i,0,0
5.9000000000000075,0,4006634500.0000024,i,0,0
6.000000000000007,0,4006634500.0000024,i,0,0
6.1000000000000085,0,4006634500.0000024,i,0,0
6.200000000000008,0,4006634500.0000024,i,0,0
6.300000000000008,0,4006634500.0000024,i,0,0
6.400000000000009,0,4006634500.0000024,i,0,0
6.500000000000009,0,4006634500.0000024,i,0,0
6.6000000000000085,0,4006634500.0000024,i,0,0
6.700000000000008,0,4006634500.0000024,i,0,0
6.800000000000008,0,4006634500.0000024,i,0,0
6.900000000000009,0,4006634500.0000024,i,0,0
7.000000000000009,0,4006634500.0000024,i,0,0
7.1000000000000085,0,4006634500.0000024,i,0,0
7.20000000000001,0,4006634500.0000024,i,0,0
7.30000000000001,0,4006634500.0000024,i,0,0
7.400000000000009,0,4006634500.0000024,i,0,0
7.500000000000009,0,4006634500.0000024,i,0,0
7.6000000000000085,0,4006634500.0000024,i,0,0
7.70000000000001,0,4006634500.0000024,i,0,0
7.80000000000001,0,4006634500.0000024,i,0,0
7.900000000000009,0,4006634500.0000024,i,0,0
8.00000000000001,0,4006634500.0000024,i,0,0
8.10000000000001,0,4006634500.0000024,i,0,0
8.20000000000001,0,4006634500.0000024,i,0,0
8.30000000000001,0,4006634500.0000024,i,0,0
8.40000000000001,0,4006634500.0000024,i,0,0
8.50000000000001,0,4006634500.0000024,i,0,0
8.60000000000001,0,4006634500.0000024,i,0,0
8.70000000000001,0,4006634500.0000024,i,0,0
8.800000000000011,0,4006634500.0000024,i,0,0
8.900000000000011,0,4006634500.0000024,i,0,0
9.00000000000001,0,4006634500.0000024,i,0,0
9.10000000000001,0,4006634500.0000024,i,0,0
9.20000000000001,0,4006634500.0000024,i,0,0
9.300000000000011,0,4006634500.0000024,i,0,0
9.400000000000011,0,4006634500.0000024,i,0,0
9.50000000000001,0,4006634500.0000024,i,0,0
9.600000000000012,0,4006634500.0000024,i,0,0
9.700000000000012,0,4006634500.0000024,i,0,0
9.800000000000011,0,4006634500.0000024,i,0,0
9.900000000000011,0,4006634500.0000024,i,0,0
10.00000000000001,0,4006634500.0000024,i,0,0
10.100000000000012,0,4006634500.0000024,i,0,0
10.200000000000012,0,4006634500.0000024,i,0,0
10.300000000000011,0,4006634500.0000024,i,0,0
10.400000000000013,0,4006634500.0000024,i,0,0
10.500000000000012,0,4006634500.0000024,i,0,0
10.600000000000012,0,4006634500.0000024,i,0,0
10.700000000000012,0,4006634500.0000024,i,0,0
10.800000000000011,0,4006634500.0000024,i,0,0
10.900000000000013,0,4006634500.0000024,i,0,0
11.000000000000012,0,4006634500.0000024,i,0,0
11.100000000000012,0,4006634500.0000024,i,0,0
11.200000000000014,0,4006634500.0000024,i,0,0
11.300000000000013,0,4006634500.0000024,i,0,0
11.400000000000013,0,4006634500.0000024,i,0,0
11.500000000000012,0,4006634500.0000024,i,0,0
11.600000000000012,0,4006634500.0000024,i,0,0
11.700000000000014,0,4006634500.0000024,i,0,0
11.800000000000013,0,4006634500.0000024,i,0,0
11.900000000000013,0,4006634500.0000024,i,0,0
12.000000000000014,0,4006634500.0000024,i,0,0
12.100000000000014,0,4006634500.0000024,i,0,0
3.5000000000000053,14399844.393000007,4006634500.0000024,r,0,0
3.5000000000000053,77888974.68000004,4006634500.0000024,r,0,0.02181661564992912
2.800000000000005,72648296.75400004,4006634500.0000024,y,0,0.026179938779914945
4.100000000000007,74082671.90500003,4006634500.0000024,g,0,0.026179938779914945
1.5000000000000036,84632140.54350004,4006634500.0000024,y,0,0
4.100000000000007,18807142.34300001,4006634500.0000024,r,0,0.026179938779914945
-0.5999999999999979,3371835349.723501,4006634500.0000024,u,0,0
2.800000000000005,98651354.65900004,4006634500.0000024,g,0,0
3.600000000000006,14399844.393000007,4006634500.0000024,r,0,0
3.600000000000006,18358399.279000007,4006634500.0000024,r,0,0.02181661564992912
4.200000000000006,74082671.90500003,4006634500.0000024,g,0,0.026179938779914945
2.9000000000000057,72648296.75400004,4006634500.0000024,y,0,0.026179938779914945
4.200000000000006,18807142.34300001,4006634500.0000024,r,0,0.026179938779914945
-0.09999999999999742,2529953295.3145013,4006634500.0000024,u,0,0.026179938779914945
1.600000000000004,84632140.54350004,4006634500.0000024,y,0,0
3.7000000000000064,0.0,4006634500.0000024,r,0,0
3.800000000000006,0,4006634500.0000024,r,0,0
3.9000000000000057,0,4006634500.0000024,r,0,0
4.000000000000006,0,4006634500.0000024,r,0,0
4.100000000000007,0,4006634500.0000024,r,0,0
4.200000000000006,0,4006634500.0000024,r,0,0
4.300000000000006,0,4006634500.0000024,r,0,0
4.400000000000007,0,4006634500.0000024,r,0,0
4.500000000000007,0,4006634500.0000024,r,0,0
4.600000000000007,0,4006634500.0000024,r,0,0
4.700000000000006,0,4006634500.0000024,r,0,0
4.800000000000007,0,4006634500.0000024,r,0,0
4.9000000000000075,0,4006634500.0000024,r,0,0
5.000000000000007,0,4006634500.0000024,r,0,0
5.100000000000007,0,4006634500.0000024,r,0,0
5.200000000000006,0,4006634500.0000024,r,0,0
5.300000000000008,0,4006634500.0000024,r,0,0
5.4000000000000075,0,4006634500.0000024,r,0,0
5.500000000000007,0,4006634500.0000024,r,0,0
5.6000000000000085,0,4006634500.0000024,r,0,0
5.700000000000008,0,4006634500.0000024,r,0,0
5.800000000000008,0,4006634500.0000024,r,0,0
5.9000000000000075,0,4006634500.0000024,r,0,0
6.000000000000007,0,4006634500.0000024,r,0,0
6.1000000000000085,0,4006634500.0000024,r,0,0
6.200000000000008,0,4006634500.0000024,r,0,0
6.300000000000008,0,4006634500.0000024,r,0,0
6.400000000000009,0,4006634500.0000024,r,0,0
6.500000000000009,0,4006634500.0000024,r,0,0
6.6000000000000085,0,4006634500.0000024,r,0,0
6.700000000000008,0,4006634500.0000024,r,0,0
6.800000000000008,0,4006634500.0000024,r,0,0
6.900000000000009,0,4006634500.0000024,r,0,0
7.000000000000009,0,4006634500.0000024,r,0,0
7.1000000000000085,0,4006634500.0000024,r,0,0
7.20000000000001,0,4006634500.0000024,r,0,0
7.30000000000001,0,4006634500.0000024,r,0,0
7.400000000000009,0,4006634500.0000024,r,0,0
7.500000000000009,0,4006634500.0000024,r,0,0
7.6000000000000085,0,4006634500.0000024,r,0,0
7.70000000000001,0,4006634500.0000024,r,0,0
7.80000000000001,0,4006634500.0000024,r,0,0
7.900000000000009,0,4006634500.0000024,r,0,0
8.00000000000001,0,4006634500.0000024,r,0,0
8.10000000000001,0,4006634500.0000024,r,0,0
8.20000000000001,0,4006634500.0000024,r,0,0
8.30000000000001,0,4006634500.0000024,r,0,0
8.40000000000001,0,4006634500.0000024,r,0,0
8.50000000000001,0,4006634500.0000024,r,0,0
8.60000000000001,0,4006634500.0000024,r,0,0
8.70000000000001,0,4006634500.0000024,r,0,0
8.800000000000011,0,4006634500.0000024,r,0,0
8.900000000000011,0,4006634500.0000024,r,0,0
9.00000000000001,0,4006634500.0000024,r,0,0
9.10000000000001,0,4006634500.0000024,r,0,0
9.20000000000001,0,4006634500.0000024,r,0,0
9.300000000000011,0,4006634500.0000024,r,0,0
9.400000000000011,0,4006634500.0000024,r,0,0
9.50000000000001,0,4006634500.0000024,r,0,0
9.600000000000012,0,4006634500.0000024,r,0,0
9.700000000000012,0,4006634500.0000024,r,0,0
9.800000000000011,0,4006634500.0000024,r,0,0
9.900000000000011,0,4006634500.0000024,r,0,0
10.00000000000001,0,4006634500.0000024,r,0,0
10.100000000000012,0,4006634500.0000024,r,0,0
10.200000000000012,0,4006634500.0000024,r,0,0
10.300000000000011,0,4006634500.0000024,r,0,0
10.400000000000013,0,4006634500.0000024,r,0,0
10.500000000000012,0,4006634500.0000024,r,0,0
10.600000000000012,0,4006634500.0000024,r,0,0
10.700000000000012,0,4006634500.0000024,r,0,0
10.800000000000011,0,4006634500.0000024,r,0,0
10.900000000000013,0,4006634500.0000024,r,0,0
11.000000000000012,0,4006634500.0000024,r,0,0
11.100000000000012,0,4006634500.0000024,r,0,0
11.200000000000014,0,4006634500.0000024,r,0,0
11.300000000000013,0,4006634500.0000024,r,0,0
11.400000000000013,0,4006634500.0000024,r,0,0
11.500000000000012,0,4006634500.0000024,r,0,0
11.600000000000012,0,4006634500.0000024,r,0,0
